C;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;;;17      ;;19      ;;21      ;;23      ;;25      ;;;;;;;;;;;;;;;;;
D;SISA RECTA DELANTERO;;P;CRITICA;;;7  7/8 ;;8  1/16;;8  3/8 ;;8  3/4 ;;9      ;;;;;;;;;;;;;;;;;
E;ABERTURA DE ESCOTE DELANTERO ;;P;CRITICA;;;7  7/8 ;;8  1/8 ;;8  1/2 ;;8  7/8 ;;9  1/4 ;;;;;;;;;;;;;;;;;
F;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;3  7/16;;3  1/2 ;;3  5/8 ;;3  3/4 ;;3  7/8 ;;;;;;;;;;;;;;;;;
G;UBICACION DE CINTURA DELANTERO;;P;CRITICA;;;15      ;;15  1/2 ;;16      ;;16  1/2 ;;17      ;;;;;;;;;;;;;;;;;
H;ANCHO DE CINTURA DELANTERO;;P;CRITICA;  3/8 ;3 /16;19  1/4 ;;21  1/4 ;;23  1/4 ;;25  1/4 ;;27  1/4 ;;;;;;;;;;;;;;;;;
I;ANCHO DE CADERA DELANTERO;;P;CRITICA;  3/8 ;  3/16;20  1/8 ;;21  1/8 ;;24  1/8 ;;26  1/8 ;;28  1/8 ;;;;;;;;;;;;;;;;;
J;ABERTURA DE PIERNA DELANTERO;;P;CRITICA;  3/8 ;  3/16;10  3/8 ;;11  3/8 ;;12  3/8 ;;13  3/8 ;;14  5/8 ;;;;;;;;;;;;;;;;;
K;ANCHO DE INFERIOR DELANTERO;;P;CRITICA;  3/8 ;  3/16;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;;;;;
L;LARGO CUERPO ESPALDA  ;;P;CRITICA;  1/4 ;  1/4 ;30  7/16;;31  3/4 ;;32  7/8 ;;34  1/4 ;;35  3/8 ;;;;;;;;;;;;;;;;;
LL;ANCHO DE PECHO ESPALDA ;;P;CRITICA;  1/4 ;  3/16;18  7/16;;20  7/16;;22  7/16;;24  7/16;;26  7/16;;;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;;;16  3/4 ;;18  3/4 ;;20  3/4 ;;22  3/4 ;;24  3/4 ;;;;;;;;;;;;;;;;;
N;SISA RECTA ESPALDA ;;P;CRITICA;;;8  1/4 ;;8  7/16;;8  3/4 ;;9  1/16;;9  7/16;;;;;;;;;;;;;;;;;
Ñ;ABERTURA DE ESCOTE ESPALDA ;;P;CRITICA;;;7  9/16;;7  7/8 ;;8  1/8 ;;8  1/2 ;;8  7/8 ;;;;;;;;;;;;;;;;;
O;CAIDA DE ESCOTE ESPALDA;;P;CRITICA;;;1  3/8 ;;1  7/16;;1  9/16;;1  5/8 ;;1  3/4 ;;;;;;;;;;;;;;;;;
P;UBICACION DE CINTURA  ESPALDA ;;P;CRITICA;  3/8 ;  3/16;15      ;;15  1/2 ;;16      ;;16  1/2 ;;17      ;;;;;;;;;;;;;;;;;
Q;ANCHO DE CINTURA ESPALDA ;;P;CRITICA;  3/8 ;  3/16;17  1/2 ;;19  1/2 ;;21  1/2 ;;23  1/2 ;;25  1/2 ;;;;;;;;;;;;;;;;;
R;ANCHO DE CADERA ESPALDA;;P;CRITICA;  3/8 ;  3/16;18  1/4 ;;20  3/16;;22  3/16;;24  3/16;;26  3/16;;;;;;;;;;;;;;;;;
S;ABERTURA DE PIERNA ESPALDA ;;P;CRITICA;  3/8 ;  3/16;13  1/8 ;;14      ;;14  7/8 ;;15  7/8 ;;16  7/8 ;;;;;;;;;;;;;;;;;
T;ANCHO INFERIOR ESPALDA ;;P;CRITICA;;;2  5/8 ;;2  5/8 ;;2 5/8;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;;;;;
U;ANCHO DE REFUERZO ;;C;CRITICA;;;5      ;;5      ;;5      ;;5  3/8 ;;5  3/8 ;;;;;;;;;;;;;;;;;
V;ALTO DE REFUERZO;;C;CRITICA;;;3  1/8 ;;3  1/8 ;;3  1/8 ;;3  1/8 ;;3  1/8 ;;;;;;;;;;;;;;;;;
W;ANCHO INFERIOR DE FUNDILLO DELANTERO;;C;CRITICA;;;2  1/16;;2  1/16;;2  1/16;;2  3/8 ;;2  3/8 ;;;;;;;;;;;;;;;;;
X;ANCHO DE FUNDILLO DELANTERO;;C;CRITICA;;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;;;;;
Y;ALTO DE FUNDILLO DELANTERO;;C;CRITICA;;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;;;;;;;;;;;;;;;;
Z;ANCHO DE FUNDILLO POSTERIOR;;C;CRITICA;;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;;;;;
1;ALTO DE FUNDILLO  POSTERIOR;;C;CRITICA;;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;;;;;;;;;;;;;;;;
2;ANCHO DE COLLARETA ESCOTE ;;C;CRITICA;;;26  3/4 ;;27  7/16;;28  7/16;;29  7/16;;30  3/8 ;;;;;;;;;;;;;;;;;
3;ALTO DE COLLARETA ESPALDA ;;C;CRITICA;;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;;;;;;;;;;;;;;;;
4;ANCHO COLLARETA SISA ;;C;CRITICA;;;24  1/2 ;;24  7/8 ;;25  5/8 ;;26  1/4 ;;26  7/8 ;;;;;;;;;;;;;;;;;
5;ALTO COLLARETA SISA ;;C;CRITICA;;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;2  1/2 ;;;;;;;;;;;;;;;;;
6;ANCHO DE TIRO;;P;CTITICA;;;1 7/8;;1 7/8;;1 7/8;;2 1/4;;2 1/4;;;;;;;;;;;;;;;;;
7;UBICACIÓN DE TIRO;;P;CTITICA;;;5 3/4;;5 3/4;;5 3/4;;5 3/4;;5 3/4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
