D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;;;7  1/4 ;;7  1/4 ;;7  1/4 ;;;;;;;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;;;15      ;;15  1/2 ;;16      ;;;;;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  5/16;;;;9 11/16;;10  3/8 ;;11  1/8 ;;;;;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA;;P;CRITICA;;;;;24 11/16;;26 11/16;;28 11/16;;;;;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA;;P;CRITICA;;;;;28      ;;30      ;;32      ;;;;;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;;;;32  1/8 ;;32  3/4 ;;33  3/8 ;;;;;;;;;;;;;;;;;;;
J;ALTO DE CURVA DE FALDON ESPALDA;;P;CRITICA;;;;;7  1/4 ;;7  1/4 ;;7  1/4 ;;;;;;;;;;;;;;;;;;;
K;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICA;;;;;3  7/8 ;;4      ;;4  1/8 ;;;;;;;;;;;;;;;;;;;
L;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;;;7  7/8 ;;8  1/8 ;;8  3/8 ;;;;;;;;;;;;;;;;;;;
M;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;;;4  3/8 ;;4  1/2 ;;4  3/4 ;;;;;;;;;;;;;;;;;;;
N;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;;;;;14  7/8 ;;15  3/8 ;;15  7/8 ;;;;;;;;;;;;;;;;;;;
O;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICA;;;;;6  3/4 ;;6  3/4 ;;6  3/4 ;;;;;;;;;;;;;;;;;;;
P;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;;;;;14  3/8 ;;14  7/8 ;;15  3/8 ;;;;;;;;;;;;;;;;;;;
Q;SISA RECTA DELANTERO;;P;CRITICA;  5/16;;;;8  5/8 ;;9  3/8 ;;10  1/8 ;;;;;;;;;;;;;;;;;;;
R;ANCHO DE PECHO DELANTERO;;P;CRITICA;;;;;23  5/8 ;;25  5/8 ;;27  5/8 ;;;;;;;;;;;;;;;;;;;
S;ANCHO DE FALDON DELANTERO;;P;CRITICA;;;;;26  7/8 ;;28  7/8 ;;30  7/8 ;;;;;;;;;;;;;;;;;;;
T;LARGO DE CUERPO DELANTERO;;P;CRITICA;  5/16;;;;30      ;;30  5/8 ;;31  1/4 ;;;;;;;;;;;;;;;;;;;
U;ALTO DE CURVA DE FALDON DELANTERO;;P;CRITICA;;;;;5  5/8 ;;5  5/8 ;;5  5/8 ;;;;;;;;;;;;;;;;;;;
V;LARGO DE COLLARETA FALDON DELANTERO;;C;CRITICA;;;;;70      ;;72  1/2 ;;75      ;;;;;;;;;;;;;;;;;;;
W;ALTO DE COLLARETA FALDON DELANTERO;;C;CRITICA;;;;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;;;
X;LARGO DE COLLARETA FALDON ESPALDA;;C;CRITICA;;;;;41  7/8 ;;43  7/8 ;;45  7/8 ;;;;;;;;;;;;;;;;;;;
Y;ALTO DE COLLARETA FALDON ESPALDA;;C;CRITICA;;;;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;;;
Z;LARGO DE COLLARETA DE SISA;;C;CRITICA;;;;;27  3/8 ;;29  1/8 ;;30  7/8 ;;;;;;;;;;;;;;;;;;;
A1;ALTO DE COLLARETA DE SISA;;C;CRITICA;;;;;1  1/16;;1  1/16;;1  1/16;;;;;;;;;;;;;;;;;;;
B1;LARGO DE TAPETE DE CUELLO;;C;CRITICA;;;;;13  7/8 ;;14  1/4 ;;14  1/2 ;;;;;;;;;;;;;;;;;;;
C1;ALTO DE TAPETE DE CUELLO;;C;CRITICA;;;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;;;
D1;LARGO  DE CUELLO;;C;CRITICA;;;;;20  7/8 ;;21  1/2 ;;22  1/4 ;;;;;;;;;;;;;;;;;;;
E1;ALTO DE CUELLO;;C;CRITICA;;;;;1  3/8 ;;1  3/8 ;;1  3/8 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
