C;ANCHO  DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/16;14  3/4 ;;15  1/4 ;;15  3/4 ;;16  1/4 ;;17      ;;17  3/4 ;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO ESPALDA ;;P;CRITICA;  3/8 ;  3/16;15      ;;15  1/2 ;;16      ;;16  1/2 ;;17  3/8 ;;18  1/8 ;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO;;P;CRITICA;  3/8 ;  3/16;6  1/2 ;;7      ;;7  1/2 ;;8  1/8 ;;8  7/8 ;;9  5/8 ;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  3/16;7  1/4 ;;7  3/4 ;;8  1/4 ;;8  3/4 ;;9  1/2 ;;10  1/4 ;;;;;;;;;;;;;;;
G;ANCHO PECHO EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;18  1/8 ;;19  1/8 ;;20  1/8 ;;21  1/8 ;;22  5/8 ;;24  1/8 ;;;;;;;;;;;;;;;
H;ANCHO DE FALDON  DELANTERO;;P;CRITICA;  3/8 ;3 /16;21  5/8 ;;22  5/8 ;;23  5/8 ;;24  5/8 ;;26      ;;27  3/8 ;;;;;;;;;;;;;;;
H1;ANCHO DE FALDON   ESPALDA ;;P;CRITICA;  3/8 ;3 /16;22      ;;23      ;;23  7/8 ;;24  7/8 ;;26  3/8 ;;27  3/4 ;;;;;;;;;;;;;;;
I;CAIDA CUELLO DELANTERO;;P;CRITICA;;;3  5/8 ;;3  3/4 ;;3  7/8 ;;4      ;;4  1/8 ;;4  1/4 ;;;;;;;;;;;;;;;
J;ABERTURA CUELLO DELANTERO;;P;CRITICA;;;7  5/8 ;;7  7/8 ;;8      ;;8  1/4 ;;8  1/2 ;;8  3/4 ;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;  1/4 ;  3/16;8      ;;8  1/4 ;;8  1/2 ;;8  3/4 ;;9      ;;9  1/4 ;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE ESP ;;P;CRITICA;;;1  3/4 ;;1  7/8 ;;2      ;;2  1/8 ;;2  1/4 ;;2  3/8 ;;;;;;;;;;;;;;;
LL;ANCHO DE MANGA  EN PUNTA ;;P;CRITICA;  3/8 ;  3/16;12  5/8 ;;13  1/2 ;;14  1/4 ;;15      ;;16  1/8 ;;17  1/4 ;;;;;;;;;;;;;;;
M;LARGO DE MANGA ;;P;CRITICA;  1/4 ;  1/4 ;24  1/2 ;;24  7/8 ;;25  1/2 ;;25  7/8 ;;26  1/2 ;;26  7/8 ;;;;;;;;;;;;;;;
N;ABERTURA DE MANGA ;;P;CRITICA;  3/8 ;  3/16;8      ;;8  1/2 ;;9      ;;9  1/2 ;;10      ;;10  1/2 ;;;;;;;;;;;;;;;
Ñ;ANCHO  CUELLO TIPO COLLARETA;;C;CRITICA;;;25  1/8 ;;25  7/8 ;;26  1/2 ;;27  1/4 ;;28      ;;28  3/4 ;;;;;;;;;;;;;;;
O;ALTO DE CUELLO TIPO COLLARETA;;C;CRITICA;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;;;
P;ANCHO DE TAPETE ;;C;CRITICA;;;13  7/8 ;;14  1/4 ;;14  1/2 ;;14  3/4 ;;15  1/8 ;;15  1/2 ;;;;;;;;;;;;;;;
Q;ALTO DE TAPETE ;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;
1;ALTO  DE INCLINACION DELANTERO;;P;CRITICA;;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;;;;;;;;;;;;;;
2;ALTO DE INCLINACION ESPALDA ;;P;CRITICA;;;6  7/8;;6  7/8;;6  7/8;;6  7/8;;6  7/8;;6  7/8;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
